"","list_ID","common_name","scientific_name","date","time","count","duration","location","latitude","longitude","count_tot","month","year"
"3555","S28837436","Ruby-crowned Kinglet","Corthylio calendula","2016-04-09","09:15 AM",6,120,"US-MO",38.6129807,-90.2593803,60,4,2016
"3556","S35453430","Ruby-crowned Kinglet","Corthylio calendula","2017-03-26","04:06 PM",2,86,"US-MO",38.6129807,-90.2593803,29,3,2017
"3557","S45362421","Ruby-crowned Kinglet","Corthylio calendula","2018-05-06","09:35 AM",3,134,"US-MO",38.6129807,-90.2593803,86,5,2018
"3558","S17873207","Ruby-crowned Kinglet","Corthylio calendula","2014-04-13","10:45 AM",6,150,"US-MO",38.6066358,-90.2582139,198,4,2014
"3559","S22809730","Ruby-crowned Kinglet","Corthylio calendula","2015-04-11","06:40 PM",1,40,"US-MO",38.6066358,-90.2582139,51,4,2015
"3560","S23175611","Ruby-crowned Kinglet","Corthylio calendula","2015-05-02","06:50 AM",2,105,"US-MO",38.6066358,-90.2582139,103,5,2015
"3561","S36184977","Ruby-crowned Kinglet","Corthylio calendula","2017-04-22","06:16 PM",1,88,"US-MO",38.6066358,-90.2582139,64,4,2017
"3562","S45352298","Ruby-crowned Kinglet","Corthylio calendula","2018-05-06","08:05 AM",1,50,"US-MO",38.6066358,-90.2582139,58,5,2018
"3563","S107970844","Ruby-crowned Kinglet","Corthylio calendula","2022-04-24","05:14 PM",2,77,"US-OK",36.1255459,-95.9823976,105,4,2022
"3564","S66369682","Ruby-crowned Kinglet","Corthylio calendula","2020-03-29","09:31 AM",1,189,"US-OK",36.1497985,-96.2401081,219,3,2020
"3565","S79022904","Ruby-crowned Kinglet","Corthylio calendula","2021-01-10","11:02 AM",1,93,"US-OK",36.1499519,-96.2529969,107,1,2021
"3566","S106694384","Ruby-crowned Kinglet","Corthylio calendula","2022-04-10","09:00 AM",1,44,"US-OK",36.1499519,-96.2529969,79,4,2022
"3567","S54964350","Ruby-crowned Kinglet","Corthylio calendula","2019-04-14","05:06 PM",1,99,"US-OK",36.2235555,-95.9005058,62,4,2019
"3568","S51186467","Ruby-crowned Kinglet","Corthylio calendula","2019-01-01","03:57 PM",1,75,"US-OK",36.1189623,-95.9855793,79,1,2019
"3569","S76720355","Ruby-crowned Kinglet","Corthylio calendula","2020-11-26","12:40 PM",1,61,"US-OK",36.1043853,-95.9839742,112,11,2020
"3570","S101303345","Ruby-crowned Kinglet","Corthylio calendula","2022-01-23","01:31 PM",2,91,"US-OK",36.1043853,-95.9839742,113,1,2022
"3571","S64885077","Ruby-crowned Kinglet","Corthylio calendula","2020-02-22","02:52 PM",1,56,"US-OK",35.813121,-95.405804,658,2,2020
"3572","S64885104","Ruby-crowned Kinglet","Corthylio calendula","2020-02-22","09:33 AM",1,45,"US-OK",35.872406,-95.401213,153,2,2020
"3573","S41337936","Golden-crowned Kinglet","Regulus satrapa","2017-12-25","10:30 AM",6,330,"US-IL",37.6042906,-89.1945219,80,12,2017
"3574","S22488897","Golden-crowned Kinglet","Regulus satrapa","2015-03-22","10:00 AM",2,240,"US-MO",38.4470333,-90.6632361,68,3,2015
"3575","S100948655","Golden-crowned Kinglet","Regulus satrapa","2022-01-17","11:31 AM",2,223,"US-OK",35.6222331,-95.1711273,69,1,2022
"3576","S17855769","Golden-crowned Kinglet","Regulus satrapa","2014-04-12","08:45 AM",1,120,"US-MO",38.690995,-90.2349186,200,4,2014
"3577","S20178155","Golden-crowned Kinglet","Regulus satrapa","2014-10-09","09:10 AM",4,0,"US-MO",38.6389068,-90.2853806,4,10,2014
"3578","S32025863","Golden-crowned Kinglet","Regulus satrapa","2016-10-13","01:15 PM",4,60,"US-MO",38.6389068,-90.2853806,32,10,2016
"3579","S33780633","Golden-crowned Kinglet","Regulus satrapa","2017-01-19","07:01 AM",2,56,"US-MO",38.6389068,-90.2853806,240,1,2017
"3580","S33809874","Golden-crowned Kinglet","Regulus satrapa","2017-01-20","04:26 PM",3,59,"US-MO",38.6389068,-90.2853806,188,1,2017
"3581","S35533959","Golden-crowned Kinglet","Regulus satrapa","2017-03-30","07:05 AM",1,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"3582","S35698031","Golden-crowned Kinglet","Regulus satrapa","2017-04-04","07:00 AM",4,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"3583","S49551085","Golden-crowned Kinglet","Regulus satrapa","2018-10-25","01:30 PM",3,70,"US-MO",38.6389068,-90.2853806,63,10,2018
"3584","S17750325","Golden-crowned Kinglet","Regulus satrapa","2014-04-05","07:45 AM",2,120,"US-MO",38.636316,-90.296545,126,4,2014
"3585","S35453430","Golden-crowned Kinglet","Regulus satrapa","2017-03-26","04:06 PM",2,86,"US-MO",38.6129807,-90.2593803,29,3,2017
"3586","S13571837","Golden-crowned Kinglet","Regulus satrapa","2013-03-30","09:15 AM",1,75,"US-MO",38.6066358,-90.2582139,41,3,2013
"3587","S20256808","Golden-crowned Kinglet","Regulus satrapa","2014-10-15","08:30 AM",1,0,"US-MO",38.6369864,-90.2632856,2,10,2014
"3588","S64885098","Golden-crowned Kinglet","Regulus satrapa","2020-02-22","10:39 AM",1,24,"US-OK",35.9322711,-95.2811987,89,2,2020
"3589","S1739973","Golden-crowned Kinglet","Regulus satrapa","2004-10-03","03:00 PM",7,240,"US-NY",43.606832,-73.5334515,8,10,2004
"3590","S1754462","Red-breasted Nuthatch","Sitta canadensis","2004-11-04","",1,0,"US-VT",44.1122246,-72.9522436,1,11,2004
"3591","S102586462","Red-breasted Nuthatch","Sitta canadensis","2022-02-13","01:28 PM",2,44,"US-AR",36.477805,-94.2451848,30,2,2022
"3592","S35918417","Red-breasted Nuthatch","Sitta canadensis","2017-04-13","06:59 AM",1,109,"US-MO",38.6389068,-90.2853806,247,4,2017
"3593","S36636292","Red-breasted Nuthatch","Sitta canadensis","2017-05-07","07:34 AM",1,79,"US-MO",38.6389068,-90.2853806,54,5,2017
"3594","S13571837","Red-breasted Nuthatch","Sitta canadensis","2013-03-30","09:15 AM",1,75,"US-MO",38.6066358,-90.2582139,41,3,2013
"3595","S79022904","Red-breasted Nuthatch","Sitta canadensis","2021-01-10","11:02 AM",3,93,"US-OK",36.1499519,-96.2529969,107,1,2021
"3596","S1628441","White-breasted Nuthatch","Sitta carolinensis","2004-03-08","",1,0,"US-VT",43.77954,-73.29591,20,3,2004
"3597","S37110002","White-breasted Nuthatch","Sitta carolinensis","2017-05-24","07:40 AM",1,80,"US-VT",43.77954,-73.29591,50,5,2017
"3598","S17083650","White-breasted Nuthatch","Sitta carolinensis","2014-02-16","03:00 PM",1,90,"US-IA",43.0889962,-91.1856759,15,2,2014
"3599","S102586462","White-breasted Nuthatch","Sitta carolinensis","2022-02-13","01:28 PM",1,44,"US-AR",36.477805,-94.2451848,30,2,2022
"3600","S36840519","White-breasted Nuthatch","Sitta carolinensis","2017-05-13","03:40 PM",1,20,"US-MO",38.8861469,-92.25842,64,5,2017
"3601","S66184860","White-breasted Nuthatch","Sitta carolinensis","2020-03-21","04:36 PM",1,37,"US-OK",36.0351169,-94.8112393,28,3,2020
"3602","S87540889","White-breasted Nuthatch","Sitta carolinensis","2021-05-08","12:55 PM",2,22,"US-OK",34.7112086,-98.6755943,41,5,2021
"3603","S18555256","White-breasted Nuthatch","Sitta carolinensis","2014-05-25","08:40 AM",1,300,"US-MO",38.482151,-90.8242569,91,5,2014
"3604","S44577908","White-breasted Nuthatch","Sitta carolinensis","2018-04-14","03:50 PM",9,208,"US-MO",38.482151,-90.8242569,222,4,2018
"3605","S41337936","White-breasted Nuthatch","Sitta carolinensis","2017-12-25","10:30 AM",2,330,"US-IL",37.6042906,-89.1945219,80,12,2017
"3606","S107972603","White-breasted Nuthatch","Sitta carolinensis","2017-07-04","12:35 PM",1,97,"US-MO",38.4228376,-90.6987113,25,7,2017
"3607","S24003666","White-breasted Nuthatch","Sitta carolinensis","2015-06-21","07:00 AM",4,300,"US-MO",38.2590084,-90.6262636,71,6,2015
"3608","S22488897","White-breasted Nuthatch","Sitta carolinensis","2015-03-22","10:00 AM",2,240,"US-MO",38.4470333,-90.6632361,68,3,2015
"3609","S89739368","White-breasted Nuthatch","Sitta carolinensis","2021-06-06","11:44 AM",1,166,"US-IL",38.7746894,-89.694683,30,6,2021
"3610","S100948655","White-breasted Nuthatch","Sitta carolinensis","2022-01-17","11:31 AM",1,223,"US-OK",35.6222331,-95.1711273,69,1,2022
"3611","S56762852","White-breasted Nuthatch","Sitta carolinensis","2019-05-25","11:55 AM",1,116,"US-OK",36.182195,-96.2300591,29,5,2019
"3612","S18948766","White-breasted Nuthatch","Sitta carolinensis","2014-06-29","11:00 AM",2,360,"US-MO",37.7291811,-92.3933029,101,6,2014
"3613","S89601041","White-breasted Nuthatch","Sitta carolinensis","2021-06-04","10:56 AM",1,121,"US-IN",39.7967658,-86.7772937,41,6,2021
"3614","S97949533","White-breasted Nuthatch","Sitta carolinensis","2021-11-22","03:14 PM",2,117,"US-CA",33.7477559,-116.7226084,37,11,2021
"3615","S97972024","White-breasted Nuthatch","Sitta carolinensis","2021-11-23","07:29 AM",2,143,"US-CA",33.7477559,-116.7226084,58,11,2021
"3616","S54425143","White-breasted Nuthatch","Sitta carolinensis","2019-03-31","01:38 PM",1,120,"US-OK",36.2179826,-95.7992634,71,3,2019
"3617","S55479893","White-breasted Nuthatch","Sitta carolinensis","2019-04-27","12:53 PM",1,78,"US-OK",36.2179826,-95.7992634,35,4,2019
"3618","S41909811","White-breasted Nuthatch","Sitta carolinensis","2018-01-14","02:01 PM",1,100,"US-MO",38.70534,-90.74048,227,1,2018
"3619","S36840463","White-breasted Nuthatch","Sitta carolinensis","2017-05-13","05:30 AM",1,90,"US-MO",38.661,-90.758,79,5,2017
"3620","S38281523","White-breasted Nuthatch","Sitta carolinensis","2017-07-23","08:50 AM",1,182,"US-MO",38.6078608,-90.489826,70,7,2017
"3621","S41155853","White-breasted Nuthatch","Sitta carolinensis","2017-12-17","12:40 PM",2,106,"US-MO",38.6228053,-90.344224,108,12,2017
"3622","S37773842","White-breasted Nuthatch","Sitta carolinensis","2017-06-24","11:52 AM",1,79,"US-MO",38.5474,-90.4319,28,6,2017
"3623","S21025538","White-breasted Nuthatch","Sitta carolinensis","2014-12-25","10:30 AM",1,120,"US-MO",38.690995,-90.2349186,138,12,2014
"3624","S17377851","White-breasted Nuthatch","Sitta carolinensis","2014-03-09","03:45 PM",3,80,"US-MO",38.6389068,-90.2853806,118,3,2014
"3625","S17891506","White-breasted Nuthatch","Sitta carolinensis","2014-04-14","09:00 AM",2,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"3626","S17931688","White-breasted Nuthatch","Sitta carolinensis","2014-04-17","08:00 AM",3,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"3627","S18038666","White-breasted Nuthatch","Sitta carolinensis","2014-04-22","06:30 PM",3,75,"US-MO",38.6389068,-90.2853806,76,4,2014
"3628","S18337590","White-breasted Nuthatch","Sitta carolinensis","2014-05-11","09:30 AM",2,180,"US-MO",38.6389068,-90.2853806,119,5,2014
"3629","S20893308","White-breasted Nuthatch","Sitta carolinensis","2014-12-13","10:30 AM",2,120,"US-MO",38.6389068,-90.2853806,144,12,2014
"3630","S22360906","White-breasted Nuthatch","Sitta carolinensis","2015-03-15","09:00 AM",1,120,"US-MO",38.6389068,-90.2853806,157,3,2015
"3631","S23140528","White-breasted Nuthatch","Sitta carolinensis","2015-04-30","07:00 AM",1,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"3632","S23197329","White-breasted Nuthatch","Sitta carolinensis","2015-05-03","07:00 AM",1,180,"US-MO",38.6389068,-90.2853806,120,5,2015
"3633","S29265867","White-breasted Nuthatch","Sitta carolinensis","2016-04-27","08:00 AM",1,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"3634","S33616660","White-breasted Nuthatch","Sitta carolinensis","2017-01-12","07:00 AM",1,90,"US-MO",38.6389068,-90.2853806,272,1,2017
"3635","S35594469","White-breasted Nuthatch","Sitta carolinensis","2017-03-31","05:47 PM",2,80,"US-MO",38.6389068,-90.2853806,84,3,2017
"3636","S35698031","White-breasted Nuthatch","Sitta carolinensis","2017-04-04","07:00 AM",1,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"3637","S35811314","White-breasted Nuthatch","Sitta carolinensis","2017-04-09","07:47 AM",1,74,"US-MO",38.6389068,-90.2853806,51,4,2017
"3638","S35959752","White-breasted Nuthatch","Sitta carolinensis","2017-04-14","05:47 PM",2,88,"US-MO",38.6389068,-90.2853806,53,4,2017
"3639","S36305628","White-breasted Nuthatch","Sitta carolinensis","2017-04-27","06:56 AM",1,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"3640","S39363513","White-breasted Nuthatch","Sitta carolinensis","2017-09-24","08:30 AM",1,101,"US-MO",38.6389068,-90.2853806,45,9,2017
"3641","S40682155","White-breasted Nuthatch","Sitta carolinensis","2017-11-23","09:58 AM",1,134,"US-MO",38.6389068,-90.2853806,71,11,2017
"3642","S42135357","White-breasted Nuthatch","Sitta carolinensis","2018-01-21","01:37 PM",1,127,"US-MO",38.6389068,-90.2853806,275,1,2018
"3643","S44103398","White-breasted Nuthatch","Sitta carolinensis","2018-03-30","07:12 PM",1,32,"US-MO",38.6389068,-90.2853806,104,3,2018
"3644","S56350152","White-breasted Nuthatch","Sitta carolinensis","2019-05-16","09:24 AM",1,102,"US-MO",38.6389068,-90.2853806,85,5,2019
"3645","S17272816","White-breasted Nuthatch","Sitta carolinensis","2014-03-02","03:45 PM",2,60,"US-MO",38.636316,-90.296545,64,3,2014
"3646","S17750325","White-breasted Nuthatch","Sitta carolinensis","2014-04-05","07:45 AM",1,120,"US-MO",38.636316,-90.296545,126,4,2014
"3647","S17836663","White-breasted Nuthatch","Sitta carolinensis","2014-04-10","08:30 AM",1,120,"US-MO",38.636316,-90.296545,87,4,2014
"3648","S19761146","White-breasted Nuthatch","Sitta carolinensis","2014-09-07","08:30 AM",2,180,"US-MO",38.636316,-90.296545,105,9,2014
"3649","S19893404","White-breasted Nuthatch","Sitta carolinensis","2014-09-21","07:45 AM",1,120,"US-MO",38.636316,-90.296545,149,9,2014
"3650","S23065952","White-breasted Nuthatch","Sitta carolinensis","2015-04-26","07:00 AM",1,180,"US-MO",38.636316,-90.296545,142,4,2015
"3651","S43574572","White-breasted Nuthatch","Sitta carolinensis","2018-03-11","06:08 PM",2,64,"US-MO",38.636316,-90.296545,107,3,2018
"3652","S28837436","White-breasted Nuthatch","Sitta carolinensis","2016-04-09","09:15 AM",1,120,"US-MO",38.6129807,-90.2593803,60,4,2016
"3653","S41266689","White-breasted Nuthatch","Sitta carolinensis","2017-12-23","08:41 AM",1,80,"US-MO",38.6129807,-90.2593803,58,12,2017
"3654","S45362421","White-breasted Nuthatch","Sitta carolinensis","2018-05-06","09:35 AM",1,134,"US-MO",38.6129807,-90.2593803,86,5,2018
"3655","S21127561","White-breasted Nuthatch","Sitta carolinensis","2015-01-01","02:30 PM",2,90,"US-MO",38.6066358,-90.2582139,151,1,2015
"3656","S36184977","White-breasted Nuthatch","Sitta carolinensis","2017-04-22","06:16 PM",1,88,"US-MO",38.6066358,-90.2582139,64,4,2017
"3657","S36840529","White-breasted Nuthatch","Sitta carolinensis","2017-05-13","07:00 PM",1,90,"US-MO",38.6066358,-90.2582139,56,5,2017
"3658","S37165903","White-breasted Nuthatch","Sitta carolinensis","2017-05-26","06:09 PM",1,69,"US-MO",38.6066358,-90.2582139,79,5,2017
"3659","S40885710","White-breasted Nuthatch","Sitta carolinensis","2017-12-03","12:29 PM",2,56,"US-MO",38.6066358,-90.2582139,56,12,2017
"3660","S64885085","White-breasted Nuthatch","Sitta carolinensis","2020-02-22","11:32 AM",2,113,"US-OK",35.9322711,-95.2811987,331,2,2020
"3661","S1511366","Pygmy Nuthatch","Sitta pygmaea","2003-12-27","12:00 PM",4,180,"US-CA",38.16361,-119.34049,18,12,2003
"3662","S97949533","Pygmy Nuthatch","Sitta pygmaea","2021-11-22","03:14 PM",1,117,"US-CA",33.7477559,-116.7226084,37,11,2021
"3663","S97972024","Pygmy Nuthatch","Sitta pygmaea","2021-11-23","07:29 AM",12,143,"US-CA",33.7477559,-116.7226084,58,11,2021
"3664","S99525037","Brown-headed Nuthatch","Sitta pusilla","2021-12-27","11:40 AM",1,151,"US-FL",27.824853,-80.6063547,49,12,2021
"3665","S1690194","Brown-headed Nuthatch","Sitta pusilla","2004-06-24","06:30 AM",1,180,"US-FL",27.7227575,-81.2777886,4,6,2004
"3666","S41337936","Brown Creeper","Certhia americana","2017-12-25","10:30 AM",4,330,"US-IL",37.6042906,-89.1945219,80,12,2017
"3667","S1529401","Brown Creeper","Certhia americana","2004-01-18","12:30 PM",1,30,"US-CA",38.08713,-119.192406,8,1,2004
"3668","S100948655","Brown Creeper","Certhia americana","2022-01-17","11:31 AM",3,223,"US-OK",35.6222331,-95.1711273,69,1,2022
"3669","S33985177","Brown Creeper","Certhia americana","2017-01-28","10:00 AM",1,35,"US-MO",38.5786266,-90.3233192,53,1,2017
"3670","S17324171","Brown Creeper","Certhia americana","2014-03-05","08:20 AM",1,50,"US-MO",38.6389068,-90.2853806,167,3,2014
"3671","S17334391","Brown Creeper","Certhia americana","2014-03-06","08:20 AM",1,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"3672","S17437862","Brown Creeper","Certhia americana","2014-03-14","08:00 AM",1,60,"US-MO",38.6389068,-90.2853806,181,3,2014
"3673","S20893308","Brown Creeper","Certhia americana","2014-12-13","10:30 AM",2,120,"US-MO",38.6389068,-90.2853806,144,12,2014
"3674","S20974801","Brown Creeper","Certhia americana","2014-12-21","09:15 AM",1,165,"US-MO",38.6389068,-90.2853806,157,12,2014
"3675","S25963234","Brown Creeper","Certhia americana","2015-11-22","08:30 AM",1,45,"US-MO",38.6389068,-90.2853806,78,11,2015
"3676","S33780633","Brown Creeper","Certhia americana","2017-01-19","07:01 AM",2,56,"US-MO",38.6389068,-90.2853806,240,1,2017
"3677","S35698031","Brown Creeper","Certhia americana","2017-04-04","07:00 AM",2,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"3678","S42135357","Brown Creeper","Certhia americana","2018-01-21","01:37 PM",2,127,"US-MO",38.6389068,-90.2853806,275,1,2018
"3679","S17750325","Brown Creeper","Certhia americana","2014-04-05","07:45 AM",4,120,"US-MO",38.636316,-90.296545,126,4,2014
"3680","S17836663","Brown Creeper","Certhia americana","2014-04-10","08:30 AM",2,120,"US-MO",38.636316,-90.296545,87,4,2014
"3681","S21208412","Brown Creeper","Certhia americana","2015-01-04","04:00 PM",1,0,"US-MO",38.63304,-90.29158,27,1,2015
"3682","S13421647","Brown Creeper","Certhia americana","2013-03-16","02:00 PM",1,0,"US-MO",38.6129807,-90.2593803,106,3,2013
"3683","S17451952","Brown Creeper","Certhia americana","2014-03-15","03:45 PM",1,80,"US-MO",38.6129807,-90.2593803,112,3,2014
"3684","S28837436","Brown Creeper","Certhia americana","2016-04-09","09:15 AM",3,120,"US-MO",38.6129807,-90.2593803,60,4,2016
"3685","S35453430","Brown Creeper","Certhia americana","2017-03-26","04:06 PM",3,86,"US-MO",38.6129807,-90.2593803,29,3,2017
"3686","S43760440","Brown Creeper","Certhia americana","2018-03-18","03:54 PM",1,71,"US-MO",38.6129807,-90.2593803,74,3,2018
"3687","S13571837","Brown Creeper","Certhia americana","2013-03-30","09:15 AM",1,75,"US-MO",38.6066358,-90.2582139,41,3,2013
"3688","S21381789","Brown Creeper","Certhia americana","2015-01-17","11:30 AM",1,90,"US-MO",38.5708329,-90.3004558,253,1,2015
"3689","S79022904","Brown Creeper","Certhia americana","2021-01-10","11:02 AM",1,93,"US-OK",36.1499519,-96.2529969,107,1,2021
"3690","S46841341","Blue-gray Gnatcatcher","Polioptila caerulea","2018-06-27","01:30 PM",1,30,"US-VT",43.9138656,-73.1877568,21,6,2018
"3691","S67802026","Blue-gray Gnatcatcher","Polioptila caerulea","2020-04-25","11:48 AM",1,140,"US-OK",36.783717,-98.18573,64,4,2020
"3692","S36840514","Blue-gray Gnatcatcher","Polioptila caerulea","2017-05-13","10:40 AM",8,275,"US-MO",38.8636,-92.4504,515,5,2017
"3693","S99317161","Blue-gray Gnatcatcher","Polioptila caerulea","2021-12-23","10:25 AM",25,71,"US-FL",25.8675841,-81.1501694,87,12,2021
"3694","S99312257","Blue-gray Gnatcatcher","Polioptila caerulea","2021-12-23","09:27 AM",2,28,"US-FL",25.8678737,-81.1156654,123,12,2021
"3695","S99408820","Blue-gray Gnatcatcher","Polioptila caerulea","2021-12-25","09:38 AM",1,212,"US-FL",25.9793,-81.4109,114,12,2021
"3696","S85318603","Blue-gray Gnatcatcher","Polioptila caerulea","2021-04-11","09:50 AM",12,74,"US-OK",35.9559819,-96.3171265,42,4,2021
"3697","S89277212","Blue-gray Gnatcatcher","Polioptila caerulea","2021-05-30","10:49 AM",2,26,"US-OK",35.6247298,-99.2497676,28,5,2021
"3698","S44577908","Blue-gray Gnatcatcher","Polioptila caerulea","2018-04-14","03:50 PM",4,208,"US-MO",38.482151,-90.8242569,222,4,2018
"3699","S99654122","Blue-gray Gnatcatcher","Polioptila caerulea","2021-12-28","09:19 AM",2,115,"US-FL",27.8035911,-80.426723,90,12,2021
"3700","S107972603","Blue-gray Gnatcatcher","Polioptila caerulea","2017-07-04","12:35 PM",1,97,"US-MO",38.4228376,-90.6987113,25,7,2017
"3701","S24003666","Blue-gray Gnatcatcher","Polioptila caerulea","2015-06-21","07:00 AM",2,300,"US-MO",38.2590084,-90.6262636,71,6,2015
"3702","S99445679","Blue-gray Gnatcatcher","Polioptila caerulea","2021-12-26","09:14 AM",1,55,"US-FL",26.6612389,-82.1529253,40,12,2021
"3703","S89739368","Blue-gray Gnatcatcher","Polioptila caerulea","2021-06-06","11:44 AM",1,166,"US-IL",38.7746894,-89.694683,30,6,2021
"3704","S100219404","Blue-gray Gnatcatcher","Polioptila caerulea","2022-01-06","07:51 AM",3,42,"US-AZ",33.42175,-112.0733,34,1,2022
"3705","S99561719","Blue-gray Gnatcatcher","Polioptila caerulea","2021-12-22","11:26 AM",1,75,"US-FL",25.4181634,-80.6650825,35,12,2021
"3706","S99824071","Blue-gray Gnatcatcher","Polioptila caerulea","2021-12-20","12:06 PM",1,82,"US-FL",25.396439,-80.566581,45,12,2021
